"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","ARCHIVE","Display Value","Numeric","Low","High","Comments"
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ESP","FMLE","DEC2019","4 [3.9-4.2]","4.00000","3.90000","4.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MKD","BTSX","DEC2019","8.1 [7.7-8.6]","8.10000","7.70000","8.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MKD","MLE","DEC2019","13.5 [12.8-14.3]","13.50000","12.80000","14.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","TKM","BTSX","DEC2019","6 [5.6-6.3]","6.00000","5.60000","6.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","TKM","MLE","DEC2019","10.4 [9.8-10.9]","10.40000","9.80000","10.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","BGD","FMLE","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","BGD","BTSX","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","BGR","BTSX","DEC2019","12.7 [12.3-13]","12.70000","12.30000","13.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","BGR","MLE","DEC2019","21 [20.4-21.6]","21.00000","20.40000","21.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","CYP","BTSX","DEC2019","11.3 [11-11.6]","11.30000","11.00000","11.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","CYP","MLE","DEC2019","17.5 [17-18]","17.50000","17.00000","18.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","BHR","BTSX","DEC2019","1.9 [1.9-2]","1.90000","1.90000","2.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","BHR","MLE","DEC2019","2.8 [2.7-2.9]","2.80000","2.70000","2.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","DJI","FMLE","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","EGY","BTSX","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","EGY","MLE","DEC2019","0.7 [0.6-0.7]","0.70000","0.60000","0.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","KWT","FMLE","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","KWT","BTSX","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","LBN","FMLE","DEC2019","0.3 [0.3-0.3]","0.30000","0.30000","0.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","LBY","BTSX","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","PAK","MLE","DEC2019","0.6 [0.5-0.6]","0.60000","0.50000","0.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","QAT","FMLE","DEC2019","0.4 [0.3-0.4]","0.40000","0.30000","0.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","SAU","MLE","DEC2019","0.3 [0.2-0.3]","0.30000","0.20000","0.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","SAU","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","TUN","BTSX","DEC2019","1.9 [1.8-2]","1.90000","1.80000","2.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","TUN","MLE","DEC2019","3.6 [3.5-3.8]","3.60000","3.50000","3.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","ARE","FMLE","DEC2019","0.6 [0.6-0.6]","0.60000","0.60000","0.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","YEM","BTSX","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ARM","MLE","DEC2019","10.4 [10-10.9]","10.40000","10.00000","10.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","AUT","FMLE","DEC2019","5.4 [5.3-5.5]","5.40000","5.30000","5.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","AZE","MLE","DEC2019","5.2 [5-5.4]","5.20000","5.00000","5.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","BTN","MLE","DEC2019","1.9 [1.8-2]","1.90000","1.80000","2.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","BTN","FMLE","DEC2019","0.1 [0.1-0.2]","0.10000","0.10000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","MDV","BTSX","DEC2019","2.7 [2.5-2.9]","2.70000","2.50000","2.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","MDV","MLE","DEC2019","4.8 [4.4-5.2]","4.80000","4.40000","5.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","MMR","FMLE","DEC2019","0.8 [0.8-0.9]","0.80000","0.80000","0.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","NPL","BTSX","DEC2019","2.1 [1.9-2.3]","2.10000","1.90000","2.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","NPL","MLE","DEC2019","3.8 [3.5-4.1]","3.80000","3.50000","4.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","AUS","FMLE","DEC2019","5.7 [5.5-5.9]","5.70000","5.50000","5.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","AUS","BTSX","DEC2019","10.6 [10.4-10.9]","10.60000","10.40000","10.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","BRN","FMLE","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","KHM","BTSX","DEC2019","5 [4.7-5.3]","5.00000","4.70000","5.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","FJI","MLE","DEC2019","5.2 [5-5.5]","5.20000","5.00000","5.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","JPN","FMLE","DEC2019","2.6 [2.5-2.7]","2.60000","2.50000","2.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","KIR","MLE","DEC2019","3.4 [3.1-3.8]","3.40000","3.10000","3.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","KIR","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","FSM","BTSX","DEC2019","2.5 [2.3-2.6]","2.50000","2.30000","2.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","FSM","MLE","DEC2019","4.2 [4-4.5]","4.20000","4.00000","4.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","MNG","FMLE","DEC2019","2.1 [2-2.2]","2.10000","2.00000","2.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","NRU","BTSX","DEC2019","6.3 [6-6.7]","6.30000","6.00000","6.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","PLW","MLE","DEC2019",".","","","",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","PNG","FMLE","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","PHL","MLE","DEC2019","12.1 [11.5-12.6]","12.10000","11.50000","12.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","PHL","FMLE","DEC2019","1.9 [1.8-2]","1.90000","1.80000","2.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","SLB","BTSX","DEC2019","1.4 [1.4-1.5]","1.40000","1.40000","1.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","SLB","MLE","DEC2019","2.5 [2.4-2.6]","2.50000","2.40000","2.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","TUV","BTSX","DEC2019","1.7 [1.7-1.8]","1.70000","1.70000","1.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","TUV","MLE","DEC2019","3 [2.9-3.2]","3.00000","2.90000","3.20000",""
