"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"cpmo","EQ_RHS","PUBLISHED","2004","AMR","PRY","","PRLM","","","","56.4 [53.5-59.2]","56.38838","53.53054","59.20440",""
"cpmo","EQ_RHS","PUBLISHED","2004","AMR","PRY","","SHLM","","","","65.6 [63.0-68.0]","65.58152","63.04040","68.03651",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","PRY","","SHLM","","","","72.1 [69.8-74.2]","72.06394","69.78187","74.23730",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","RWA","","NHLM","","","","40.7 [37.5-44.0]","40.73940","37.53094","44.02882",""
"cpmo","EQ_MICS","PUBLISHED","2010","EMR","SDN","","NHLM","","","","2.4 [1.9-3.1]","2.41843","1.89157","3.08743",""
"cpmo","EQ_MICS","PUBLISHED","2010","EMR","SDN","","PRLM","","","","9.3 [8.1-10.8]","9.33915","8.06018","10.79724",""
"cpmo","EQ_MICS","PUBLISHED","2010","EMR","SDN","","SHLM","","","","19.5 [17.3-21.9]","19.48027","17.25100","21.92130",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","SEN","","NHLM","","","","11.6 [9.9-13.4]","11.56193","9.92162","13.43299",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","SEN","","PRLM","","","","24.5 [21.1-28.3]","24.48602","21.05288","28.27848",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","SEN","","SHLM","","","","29.2 [24.3-34.6]","29.19938","24.34670","34.57721",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","SEN","","PRLM","","","","29.6 [24.4-35.2]","29.55100","24.43025","35.24450",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","SEN","","SHLM","","","","33.4 [28.5-38.8]","33.44283","28.49812","38.78017",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","SLE","","NHLM","","","","7.1 [6.2-8.1]","7.12525","6.24504","8.11879",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","SLE","","NHLM","","","","13.2 [11.9-14.5]","13.15359","11.94186","14.46807",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","SLE","","PRLM","","","","18.9 [16.5-21.7]","18.94762","16.47077","21.70018",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","SLE","","SHLM","","","","24.6 [22.0-27.5]","24.63003","21.95456","27.51659",""
"cpmo","EQ_MICS","PUBLISHED","2014","AMR","SLV","","NHLM","","","","67.8 [62.8-72.5]","67.80618","62.77717","72.45387",""
"cpmo","EQ_MICS","PUBLISHED","2014","AMR","SLV","","PRLM","","","","67.1 [64.6-69.5]","67.13575","64.64062","69.53779",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","SOM","","PRLM","","","","2.1 [1.0-4.4]","2.12198","1.00586","4.42124",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","SOM","","SHLM","","","","7.3 [3.6-14.2]","7.31577","3.63553","14.17357",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","STP","","NHLM","","","","14.7 [9.0-23.1]","14.73491","9.04834","23.08808",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","STP","","PRLM","","","","36.6 [32.4-41.1]","36.62832","32.38655","41.08804",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","STP","","SHLM","","","","31.5 [26.0-37.5]","31.50418","26.04534","37.52657",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","STP","","SHLM","","","","39.7 [35.6-44.0]","39.71577","35.57193","44.01257",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","NHLM","","","","48.5 [39.9-57.2]","48.48679","39.85845","57.20630",""
"cpmo","EQ_MICS","PUBLISHED","2010","AFR","SWZ","","PRLM","","","","57.6 [53.1-62.0]","57.62243","53.07552","62.04383",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","NHLM","","","","55.6 [47.1-63.9]","55.64405","47.07175","63.89294",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","PRLM","","","","58.7 [53.7-63.5]","58.70914","53.73067","63.51568",""
"cpmo","EQ_MICS","PUBLISHED","2014","AFR","SWZ","","SHLM","","","","69.0 [66.4-71.6]","69.03693","66.38186","71.57210",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","TCD","","NHLM","","","","2.9 [2.4-3.5]","2.90086","2.37549","3.53822",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","TCD","","PRLM","","","","7.8 [6.5-9.5]","7.83625","6.46545","9.46828",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","TCD","","SHLM","","","","13.7 [11.2-16.5]","13.65039","11.21078","16.52209",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","TGO","","SHLM","","","","15.3 [12.2-19.0]","15.31647","12.24446","18.99242",""
"cpmo","EQ_MICS","PUBLISHED","2005","SEAR","THA","","NHLM","","","","62.5 [53.5-70.8]","62.54770","53.49625","70.79905",""
"cpmo","EQ_MICS","PUBLISHED","2012","SEAR","THA","","NHLM","","","","77.5 [70.3-83.4]","77.49374","70.30429","83.35471",""
"cpmo","EQ_MICS","PUBLISHED","2012","SEAR","THA","","PRLM","","","","81.4 [79.5-83.1]","81.37037","79.54481","83.06769",""
"cpmo","EQ_MICS","PUBLISHED","2012","SEAR","THA","","SHLM","","","","73.1 [71.4-74.7]","73.10915","71.41780","74.73583",""
"cpmo","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","NHLM","","","","14.7 [13.2-16.4]","14.73104","13.19925","16.40699",""
"cpmo","EQ_DHS","PUBLISHED","2009","SEAR","TLS","","PRLM","","","","25.1 [22.9-27.5]","25.14350","22.92602","27.49894",""
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","PRLM","","","","33.4 [29.5-37.7]","33.44872","29.45245","37.69747",""
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","TTO","","SHLM","","","","39.1 [36.6-41.8]","39.14558","36.56246","41.79097",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","NHLM","","","","5.2 [4.2-6.3]","5.17720","4.21929","6.33820",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","PRLM","","","","16.6 [15.2-18.2]","16.64256","15.16857","18.22902",""
"cpmo","EQ_DHS","PUBLISHED","1996","AFR","TZA","","SHLM","","","","31.2 [25.5-37.6]","31.24713","25.50182","37.63296",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","TZA","","SHLM","","","","33.0 [25.5-41.4]","32.95218","25.45895","41.42521",""
"cpmo","EQ_DHS","PUBLISHED","1995","AFR","UGA","","NHLM","","","","2.6 [1.9-3.6]","2.64057","1.92502","3.61231",""
"cpmo","EQ_DHS","PUBLISHED","1995","AFR","UGA","","PRLM","","","","7.8 [6.6-9.2]","7.80929","6.58644","9.23674",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","UGA","","NHLM","","","","9.4 [7.8-11.2]","9.35949","7.76077","11.24739",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","UGA","","PRLM","","","","16.8 [15.1-18.6]","16.80017","15.13070","18.61346",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","UGA","","SHLM","","","","42.2 [38.1-46.5]","42.24212","38.11280","46.48280",""
"cpmo","EQ_DHS","PUBLISHED","2007","EUR","UKR","","NHLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_DHS","PUBLISHED","2007","EUR","UKR","","PRLM","","","","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_DHS","PUBLISHED","2007","EUR","UKR","","SHLM","","","","47.6 [45.4-49.7]","47.56416","45.39526","49.74230",""
"cpmo","EQ_MICS","PUBLISHED","2012","EUR","UKR","","SHLM","","","","47.0 [44.5-49.5]","47.03639","44.54452","49.54313",""
"cpmo","EQ_DHS","PUBLISHED","1997","WPR","VNM","","NHLM","","","","42.4 [35.7-49.4]","42.40430","35.66191","49.44183",""
"cpmo","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","WQ2","","66.6 [58.4-73.9]","66.60134","58.36418","73.93661",""
"cpmo","EQ_DHS","PUBLISHED","1999","AMR","DOM","","","","","DOMDHS199907","61.4 [52.3-69.7]","61.37030","52.29379","69.71986",""
"cpmo","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","URB","","","32.9 [30.2-35.6]","32.85068","30.20583","35.60896",""
"cpmo","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","RUR","","","17.0 [15.7-18.3]","16.99603","15.73216","18.33933",""
"cpmo","EQ_DHS","PUBLISHED","2000","EUR","ARM","","","URB","","","24.5 [22.3-26.8]","24.48353","22.34681","26.75417",""
"cpmo","EQ_DHS","PUBLISHED","2005","EUR","ARM","","","RUR","","","16.1 [13.6-18.9]","16.07956","13.64207","18.85748",""
"cpmo","EQ_DHS","PUBLISHED","2010","EUR","ARM","","","URB","","","32.8 [29.1-36.7]","32.83093","29.13838","36.74874",""
"cpmo","EQ_DHS","PUBLISHED","2006","EUR","AZE","","","RUR","","","10.4 [8.9-12.1]","10.37488","8.87096","12.09989",""
"cpmo","EQ_MICS","PUBLISHED","2005","AFR","BDI","","","URB","","","15.9 [12.5-20.0]","15.88211","12.49376","19.97958",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BDI","","","RUR","","","16.7 [15.3-18.3]","16.71310","15.27646","18.25573",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","BFA","","","URB","","","28.5 [25.6-31.7]","28.52653","25.55860","31.69238",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","BFA","","","RUR","","","8.0 [6.8-9.4]","8.02248","6.84569","9.38120",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","BFA","","","URB","","","30.8 [28.3-33.4]","30.77998","28.29461","33.38203",""
"cpmo","EQ_DHS","PUBLISHED","1993","SEAR","BGD","","","RUR","","","35.5 [33.9-37.2]","35.53173","33.92935","37.16721",""
"cpmo","EQ_DHS","PUBLISHED","1996","SEAR","BGD","","","URB","","","52.8 [49.6-56.1]","52.84760","49.55074","56.11979",""
"cpmo","EQ_DHS","PUBLISHED","1999","SEAR","BGD","","","RUR","","","42.7 [41.0-44.5]","42.72210","40.99633","44.46578",""
"cpmo","EQ_DHS","PUBLISHED","2014","SEAR","BGD","","","URB","","","56.2 [54.1-58.3]","56.21490","54.12692","58.28110",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","BIH","","","RUR","","","8.5 [6.9-10.5]","8.54953","6.94414","10.48426",""
"cpmo","EQ_MICS","PUBLISHED","2011","EUR","BIH","","","URB","","","14.3 [11.2-18.2]","14.34023","11.19502","18.18811",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","BLR","","","RUR","","","52.2 [47.9-56.6]","52.23888","47.86409","56.57959",""
"cpmo","EQ_DHS","PUBLISHED","1998","AMR","BOL","","","URB","","","32.3 [30.5-34.0]","32.26128","30.54181","34.03012",""
"cpmo","EQ_DHS","PUBLISHED","2008","AMR","BOL","","","URB","","","40.2 [38.4-41.9]","40.17715","38.43853","41.94083",""
"cpmo","EQ_DHS","PUBLISHED","1996","AMR","BRA","","","RUR","","","61.2 [58.1-64.2]","61.19802","58.10691","64.20156",""
"cpmo","EQ_MICS","PUBLISHED","2012","AMR","BRB","","","URB","","","55.1 [50.5-59.7]","55.13347","50.48703","59.69200",""
"cpmo","EQ_MICS","PUBLISHED","2010","SEAR","BTN","","","RUR","","","66.1 [64.7-67.6]","66.13763","64.66845","67.57634",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","CIV","","","URB","","","15.0 [12.9-17.5]","15.04540","12.91228","17.46025",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","CIV","","","RUR","","","9.8 [8.2-11.6]","9.76528","8.22781","11.55386",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","CMR","","","URB","","","13.1 [11.0-15.6]","13.11932","10.98337","15.59787",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","CMR","","","RUR","","","6.3 [5.5-7.2]","6.29497","5.46217","7.24502",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","CMR","","","URB","","","19.4 [17.3-21.7]","19.42133","17.31547","21.71602",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","CMR","","","RUR","","","8.7 [7.5-10.0]","8.68568","7.54839","9.97583",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","COG","","","URB","","","24.6 [22.1-27.3]","24.61058","22.06476","27.34708",""
"cpmo","EQ_DHS","PUBLISHED","1995","AMR","COL","","","RUR","","","51.6 [49.1-54.2]","51.63214","49.07905","54.17675",""
"cpmo","EQ_DHS","PUBLISHED","2000","AMR","COL","","","URB","","","66.2 [64.6-67.7]","66.18507","64.62058","67.71492",""
"cpmo","EQ_DHS","PUBLISHED","2005","AMR","COL","","","RUR","","","65.6 [64.1-67.1]","65.60072","64.08399","67.08628",""
"cpmo","EQ_DHS","PUBLISHED","2010","AMR","COL","","","URB","","","73.2 [72.4-74.0]","73.16856","72.35671","73.96516",""
"cpmo","EQ_DHS","PUBLISHED","2015","AMR","COL","","","RUR","","","73.6 [71.9-75.4]","73.64589","71.85716","75.35992",""
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","CUB","","","URB","","","70.4 [68.6-72.1]","70.35352","68.56055","72.08587",""
"cpmo","EQ_MICS","PUBLISHED","2010","AMR","CUB","","","RUR","","","77.5 [72.5-81.8]","77.51190","72.52898","81.81756",""
"cpmo","EQ_MICS","PUBLISHED","2014","AMR","CUB","","","URB","","","71.8 [68.5-74.9]","71.80632","68.45027","74.93609",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","DJI","","","RUR","","","3.5 [1.9-6.1]","3.47005","1.94452","6.11773",""
"cpmo","EQ_MICS","PUBLISHED","2014","AMR","DOM","","","URB","","","67.5 [66.1-68.9]","67.51154","66.07116","68.91955",""
"cpmo","EQ_RHS","PUBLISHED","1994","AMR","ECU","","","URB","","","49.8 [47.9-51.7]","49.82911","47.93839","51.72031",""
"cpmo","EQ_RHS","PUBLISHED","1999","AMR","ECU","","","RUR","","","40.7 [37.5-44.0]","40.67598","37.45264","43.98167",""
"cpmo","EQ_RHS","PUBLISHED","2004","AMR","ECU","","","URB","","","63.7 [61.6-65.8]","63.71083","61.55154","65.81621",""
"cpmo","EQ_DHS","PUBLISHED","1995","EMR","EGY","","","RUR","","","38.5 [37.1-39.8]","38.45824","37.14348","39.79007",""
"cpmo","EQ_DHS","PUBLISHED","2005","AFR","ETH","","","URB","","","42.2 [39.0-45.4]","42.18107","39.01700","45.41066",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","ETH","","","RUR","","","22.5 [20.1-25.1]","22.50498","20.14588","25.05367",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","GAB","","","URB","","","13.9 [12.6-15.3]","13.88768","12.58476","15.30188",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","GAB","","","RUR","","","11.3 [9.7-13.1]","11.30312","9.72083","13.10559",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","GEO","","","URB","","","23.7 [21.4-26.2]","23.69712","21.39299","26.16680",""
"cpmo","EQ_DHS","PUBLISHED","1993","AFR","GHA","","","RUR","","","7.4 [6.3-8.7]","7.43460","6.34883","8.68883",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","GHA","","","URB","","","19.8 [17.6-22.2]","19.80113","17.56125","22.24959",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","GIN","","","RUR","","","2.3 [1.7-3.0]","2.26233","1.69655","3.01100",""
"cpmo","EQ_DHS","PUBLISHED","2005","AFR","GIN","","","URB","","","11.4 [9.9-13.1]","11.36780","9.86113","13.07130",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","GIN","","","RUR","","","3.5 [2.7-4.6]","3.50934","2.67545","4.59089",""
"cpmo","EQ_MICS","PUBLISHED","2005","AFR","GMB","","","URB","","","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","GMB","","","RUR","","","4.4 [3.5-5.6]","4.42123","3.48232","5.59861",""
"cpmo","EQ_RHS","PUBLISHED","2008","AMR","GTM","","","URB","","","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2014","AMR","GTM","","","RUR","","","43.2 [41.3-45.0]","43.17600","41.34016","45.03078",""
"cpmo","EQ_MICS","PUBLISHED","2006","AMR","GUY","","","URB","","","31.6 [26.9-36.7]","31.63160","26.93185","36.73911",""
"cpmo","EQ_DHS","PUBLISHED","2009","AMR","GUY","","","RUR","","","39.8 [37.1-42.7]","39.83725","37.07305","42.66780",""
"cpmo","EQ_RHS","PUBLISHED","1991","AMR","HND","","","RUR","","","23.3 [20.2-26.8]","23.30855","20.15041","26.79557",""
"cpmo","EQ_DHS","PUBLISHED","2000","AMR","HTI","","","URB","","","22.6 [19.5-26.0]","22.60297","19.52235","26.01258",""
"cpmo","EQ_DHS","PUBLISHED","2005","AMR","HTI","","","RUR","","","22.3 [20.0-24.7]","22.28264","20.01536","24.72735",""
"cpmo","EQ_DHS","PUBLISHED","2012","AMR","HTI","","","URB","","","31.3 [29.0-33.8]","31.31047","28.96368","33.75705",""
"cpmo","EQ_DHS","PUBLISHED","1994","SEAR","IDN","","","RUR","","","50.5 [49.0-52.1]","50.53713","48.98751","52.08572",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","URB","","","55.8 [54.8-56.8]","55.81914","54.81823","56.81534",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","RUR","","","27.2 [25.6-28.9]","27.19042","25.57051","28.87313",""
"cpmo","EQ_MICS","PUBLISHED","2011","EMR","IRQ","","","URB","","","34.4 [33.4-35.5]","34.42937","33.38951","35.48436",""
"cpmo","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","RUR","","","No data","","","","Not available."
"cpmo","EQ_MICS","PUBLISHED","2011","AMR","JAM","","","URB","","","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","1997","EMR","JOR","","","RUR","","","30.7 [27.4-34.1]","30.67513","27.42380","34.13065",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","URB","","","52.2 [49.9-54.5]","52.22641","49.89521","54.54795",""
"cpmo","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","RUR","","","46.4 [44.7-48.2]","46.44534","44.68833","48.21122",""
"cpmo","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","URB","","","52.7 [50.8-54.5]","52.66641","50.79684","54.52854",""
"cpmo","EQ_DHS","PUBLISHED","1993","AFR","KEN","","","RUR","","","25.4 [23.6-27.3]","25.41563","23.59307","27.32863",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","KEN","","","URB","","","41.0 [36.5-45.6]","40.97645","36.49625","45.61160",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","KEN","","","RUR","","","29.2 [26.6-31.8]","29.15314","26.59823","31.84698",""
"cpmo","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","URB","","","40.6 [37.2-44.0]","40.59680","37.23640","44.04763",""
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","RUR","","","17.9 [16.6-19.2]","17.85821","16.62629","19.16042",""
"cpmo","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","URB","","","30.6 [28.1-33.3]","30.63682","28.06913","33.33055",""
"cpmo","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","RUR","","","35.8 [34.1-37.5]","35.78144","34.14093","37.45595",""
"cpmo","EQ_MICS","PUBLISHED","2006","WPR","LAO","","","RUR","","","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","URB","","","57.2 [53.0-61.3]","57.19389","53.01304","61.27448",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","LSO","","","RUR","","","57.3 [54.9-59.6]","57.26603","54.88023","59.61850",""
"cpmo","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","URB","","","56.0 [54.4-57.5]","55.95287","54.36080","57.53279",""
"cpmo","EQ_RHS","PUBLISHED","1997","EUR","MDA","","","RUR","","","44.4 [41.5-47.3]","44.37870","41.51498","47.28027",""
"cpmo","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","URB","","","25.6 [22.8-28.7]","25.64629","22.83282","28.67760",""
"cpmo","EQ_MICS","PUBLISHED","2015","AMR","MEX","","","RUR","","","61.8 [57.5-65.8]","61.76357","57.51062","65.84365",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","URB","","","9.6 [6.6-13.6]","9.57747","6.62730","13.64897",""
"cpmo","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","RUR","","","10.2 [8.5-12.3]","10.21546","8.45565","12.29234",""
"cpmo","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","URB","","","11.6 [10.0-13.5]","11.61197","9.96721","13.48748",""
"cpmo","EQ_DHS","PUBLISHED","2001","AFR","MLI","","","RUR","","","2.8 [2.3-3.4]","2.82467","2.33564","3.41252",""
"cpmo","EQ_MICS","PUBLISHED","2013","EUR","MNE","","","URB","","","18.8 [15.5-22.7]","18.83778","15.52285","22.67064",""
"cpmo","EQ_MICS","PUBLISHED","2005","WPR","MNG","","","RUR","","","64.2 [61.3-67.0]","64.18198","61.25117","67.01052",""
"cpmo","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","URB","","","46.5 [44.1-48.8]","46.48996","44.14686","48.84865",""
"cpmo","EQ_MICS","PUBLISHED","2013","WPR","MNG","","","RUR","","","55.3 [53.5-57.2]","55.34506","53.49120","57.18417",""
"cpmo","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","","URB","","","16.6 [13.2-20.7]","16.63323","13.20304","20.74164",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","RUR","","","17.7 [16.2-19.4]","17.71828","16.18330","19.36521",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","MWI","","","URB","","","34.7 [31.8-37.8]","34.71938","31.80378","37.75428",""
"cpmo","EQ_MICS","PUBLISHED","2006","AFR","MWI","","","RUR","","","37.4 [36.1-38.8]","37.44801","36.10484","38.81081",""
"cpmo","EQ_DHS","PUBLISHED","2010","AFR","MWI","","","URB","","","49.6 [46.1-53.1]","49.60661","46.14391","53.07309",""
"cpmo","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","RUR","","","57.2 [55.8-58.6]","57.22961","55.81390","58.63358",""
"cpmo","EQ_DHS","PUBLISHED","2015","AFR","MWI","","","URB","","","61.4 [59.1-63.6]","61.36737","59.08009","63.60555",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","RUR","","","33.7 [29.9-37.7]","33.68552","29.92173","37.66826",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","URB","","","15.7 [13.3-18.5]","15.71304","13.26221","18.52007",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","RUR","","","5.7 [4.9-6.7]","5.73567","4.87053","6.74360",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","URB","","","17.6 [15.3-20.1]","17.57410","15.29112","20.11700",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","RUR","","","6.5 [5.8-7.2]","6.47378","5.84306","7.16741",""
"cpmo","EQ_RHS","PUBLISHED","2006","AMR","NIC","","","URB","","","70.8 [69.1-72.6]","70.84673","69.06818","72.56362",""
"cpmo","EQ_DHS","PUBLISHED","2001","SEAR","NPL","","","URB","","","56.3 [52.7-59.8]","56.27777","52.67199","59.81841",""
"cpmo","EQ_DHS","PUBLISHED","2006","SEAR","NPL","","","RUR","","","42.5 [38.2-46.8]","42.48042","38.23373","46.84108",""
"cpmo","EQ_MICS","PUBLISHED","2010","SEAR","NPL","","","URB","","","57.0 [52.5-61.5]","57.01347","52.45383","61.45714",""
"cpmo","EQ_DHS","PUBLISHED","2011","SEAR","NPL","","","RUR","","","42.1 [39.8-44.5]","42.14708","39.82158","44.50794",""
"cpmo","EQ_DHS","PUBLISHED","2000","AMR","PER","","","URB","","","56.1 [54.8-57.5]","56.12248","54.75427","57.48145",""
"cpmo","EQ_DHS","PUBLISHED","2004","AMR","PER","","","RUR","","","33.2 [28.9-37.8]","33.23755","28.92643","37.84902",""
"cpmo","EQ_DHS","PUBLISHED","2005","AMR","PER","","","URB","","","52.9 [49.8-56.0]","52.92756","49.84023","55.99265",""
"cpmo","EQ_DHS","PUBLISHED","2006","AMR","PER","","","RUR","","","41.4 [37.1-45.9]","41.38988","37.06560","45.85111",""
"cpmo","EQ_DHS","PUBLISHED","2007","AMR","PER","","","URB","","","51.9 [48.9-55.0]","51.93433","48.88714","54.96718",""
"cpmo","EQ_DHS","PUBLISHED","2008","AMR","PER","","","RUR","","","41.4 [38.8-44.1]","41.38499","38.76929","44.05021",""
"cpmo","EQ_DHS","PUBLISHED","1998","WPR","PHL","","","URB","","","31.3 [29.8-32.9]","31.32431","29.79690","32.89333",""
"cpmo","EQ_DHS","PUBLISHED","2003","WPR","PHL","","","RUR","","","32.8 [31.0-34.6]","32.75900","30.98540","34.58326",""
"cpmo","EQ_DHS","PUBLISHED","2008","WPR","PHL","","","URB","","","35.3 [33.4-37.3]","35.32011","33.42354","37.26405",""
"cpmo","EQ_DHS","PUBLISHED","2013","WPR","PHL","","","RUR","","","37.5 [35.9-39.0]","37.46103","35.92473","39.02300",""
"cpmo","EQ_RHS","PUBLISHED","1995","AMR","PRY","","","URB","","","47.4 [44.9-49.9]","47.41063","44.90523","49.92913",""
"cpmo","EQ_RHS","PUBLISHED","1998","AMR","PRY","","","RUR","","","41.2 [35.8-46.8]","41.16872","35.75172","46.80850",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","RWA","","","URB","","","51.1 [47.8-54.4]","51.12609","47.82941","54.41300",""
