"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"SI_POV_DAY1","PUBLISHED","2011","EUR","","HUN","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2012","EUR","","HUN","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2013","EUR","","HUN","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2014","EUR","","HUN","0.7","0.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2015","EUR","","HUN","0.5","0.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2000","SEAR","","IDN","39.3","39.30000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2001","SEAR","","IDN","35.5","35.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2002","SEAR","","IDN","22.8","22.80000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2003","SEAR","","IDN","22.6","22.60000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2004","SEAR","","IDN","23.9","23.90000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2005","SEAR","","IDN","21.1","21.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2006","SEAR","","IDN","27.4","27.40000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2007","SEAR","","IDN","22.4","22.40000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2008","SEAR","","IDN","21.8","21.80000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2009","SEAR","","IDN","18.2","18.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2010","SEAR","","IDN","15.7","15.70000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2011","SEAR","","IDN","13.3","13.30000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2012","SEAR","","IDN","11.6","11.60000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2013","SEAR","","IDN","9.4","9.40000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2014","SEAR","","IDN","7.9","7.90000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2015","SEAR","","IDN","7.2","7.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2016","SEAR","","IDN","6.5","6.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2017","SEAR","","IDN","5.7","5.70000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2004","SEAR","","IND","38.2","38.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2009","SEAR","","IND","31.1","31.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2011","SEAR","","IND","21.2","21.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. National estimate is based on aggregation of rural and urban distributions. See PovcalNet (http://iresearch.worldbank.org/PovcalNet) for separate rural and urban estimates."
"SI_POV_DAY1","PUBLISHED","2003","EUR","","IRL","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","EUR","","IRL","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2005","EUR","","IRL","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2006","EUR","","IRL","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2007","EUR","","IRL","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2008","EUR","","IRL","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2009","EUR","","IRL","0.5","0.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2010","EUR","","IRL","0.5","0.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2011","EUR","","IRL","0.5","0.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2012","EUR","","IRL","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2013","EUR","","IRL","0.7","0.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2014","EUR","","IRL","0.5","0.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2015","EUR","","IRL","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2005","EMR","","IRN","0.4","0.40000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2006","EMR","","IRN","0.4","0.40000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2009","EMR","","IRN","1.0","1.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2013","EMR","","IRN","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2014","EMR","","IRN","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2015","EMR","","IRN","0.3","0.30000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2016","EMR","","IRN","0.3","0.30000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2006","EMR","","IRQ","2.1","2.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based."
"SI_POV_DAY1","PUBLISHED","2012","EMR","","IRQ","2.5","2.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based."
"SI_POV_DAY1","PUBLISHED","2003","EUR","","ISL","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","EUR","","ISL","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2005","EUR","","ISL","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2006","EUR","","ISL","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2007","EUR","","ISL","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
